"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-6163.56844437326,5.33919321446296,0.00000000766734006323297,8.94527877287862
"2","GTR","relaxed_log_normal","yule",-6171.97031106033,5.75838386613945,1.7209188265072e-12,13.5400503529729
"3","GTR","strict","birth_death",-6175.05257530869,7.15404311227003,7.89132683412052e-14,4.83152335582403
"4","GTR","strict","yule",-6170.14748763386,6.29780655640336,1.06512981432433e-11,6.00432607906002
"5","HKY","relaxed_log_normal","birth_death",-6166.74237767366,6.54528460768835,0.000000000320791614502421,4.71728287862137
"6","HKY","relaxed_log_normal","yule",-6164.64189931849,5.40423724511118,0.00000000262089224809675,7.1265482893118
"7","HKY","strict","birth_death",-6166.84357015077,5.86140123388675,0.000000000289918329006841,6.48614765987573
"8","HKY","strict","yule",-6170.01584698437,5.90298020740513,1.21499180584489e-11,9.89435223732109
"9","JC69","relaxed_log_normal","birth_death",-6149.41555745523,4.35256342402678,0.0107439855878114,6.21686662433031
"10","JC69","relaxed_log_normal","yule",-6150.34073941074,4.17884622888467,0.00425955273203357,8.45365121470694
"11","JC69","strict","birth_death",-6144.89726718563,3.82065166678067,0.98499482504857,10.2211643127274
"12","TN93","relaxed_log_normal","birth_death",-6182.15620841026,7.47919419554562,6.48755979030741e-17,12.1479923671263
"13","TN93","relaxed_log_normal","yule",-6159.53392474444,5.72137755357297,0.000000433325590502309,7.71015314864757
"14","TN93","strict","birth_death",-6170.48215657738,7.01941464443091,7.62180206030226e-12,5.58370791710057
"15","TN93","strict","yule",-6158.52171187858,5.39443225334852,0.00000119237482942412,7.20324432378342
