Sample	posterior	ESS(posterior)	likelihood	prior
0	-9094.962860898102	N	-9090.581951224993	-4.380909673109044
1000	-5261.402446024692	2.0	-5260.3331637386145	-1.0692822860775948
2000	-5257.292572438604	3.0	-5255.115881065811	-2.1766913727935697
3000	-5255.898586298545	4.0	-5255.61498787325	-0.2835984252941084
4000	-5259.197818453408	5.0	-5258.679112556397	-0.5187058970115062
5000	-5255.429256965789	6.0	-5254.618243111832	-0.8110138539564593
6000	-5260.321944673345	7.0	-5258.5802458637445	-1.7416988096000956
7000	-5258.308793570208	8.0	-5257.417875027066	-0.8909185431424175
8000	-5257.811138805876	9.0	-5256.614788337257	-1.1963504686193722
9000	-5258.087722485219	9.0	-5256.443852840066	-1.6438696451536108
10000	-5255.487075860725	10.0	-5255.808532581028	0.3214567203027787
11000	-5259.321580447865	11.0	-5258.809994272589	-0.5115861752752496
12000	-5255.9172623726745	12.0	-5255.485041633239	-0.43222073943522143
13000	-5256.350869434956	13.0	-5255.14587803647	-1.2049913984853005
14000	-5254.5659710417885	14.0	-5253.952924830302	-0.6130462114865114
15000	-5257.109533275902	15.0	-5255.099915991594	-2.0096172843086584
16000	-5262.985185064091	16.0	-5261.632684863369	-1.3525002007218256
17000	-5254.650797457224	17.0	-5254.44800529325	-0.20279216397383246
18000	-5258.110030830859	18.0	-5257.360429864902	-0.749600965957018
19000	-5262.253489945551	18.0	-5260.829846637719	-1.423643307832227
20000	-5255.674551893117	19.0	-5253.913184769289	-1.7613671238281339
21000	-5261.81124571529	20.0	-5258.520812308767	-3.2904334065235883
22000	-5257.400153283645	21.0	-5255.556305936484	-1.8438473471606902
23000	-5257.213097179036	22.0	-5254.611061841698	-2.602035337338222
24000	-5257.335971490131	23.0	-5254.751475864441	-2.5844956256897453
25000	-5258.942245290675	24.0	-5255.543579646568	-3.3986656441062246
26000	-5260.796452563375	25.0	-5257.071060614182	-3.725391949192746
27000	-5257.715875556753	26.0	-5255.811091780599	-1.9047837761547644
28000	-5256.3819549225855	27.0	-5256.13513515491	-0.24681976767504032
29000	-5257.801635455681	27.0	-5257.349693359989	-0.4519420956924598
30000	-5255.456226513718	28.0	-5255.705160082989	0.24893356927068622
31000	-5256.601668090972	29.0	-5255.823834216144	-0.7778338748284765
32000	-5255.632406050423	30.0	-5254.881469589743	-0.7509364606800644
33000	-5259.515509579306	31.0	-5258.6983578308855	-0.8171517484203948
34000	-5260.881396548629	32.0	-5260.0418467835825	-0.8395497650464188
35000	-5258.178818596631	33.0	-5256.012877927096	-2.165940669534664
36000	-5261.289221825081	34.0	-5259.14974218609	-2.1394796389901316
37000	-5257.417783018542	35.0	-5256.097042145374	-1.3207408731678243
38000	-5257.448395478985	36.0	-5255.6504578939985	-1.7979375849864816
39000	-5260.544849122936	36.0	-5258.255789693769	-2.289059429167279
40000	-5261.058204278431	37.0	-5259.580753391816	-1.4774508866148826
41000	-5259.8528012413135	38.0	-5259.207715270725	-0.6450859705887245
42000	-5257.333179042484	39.0	-5256.25093517574	-1.0822438667436192
43000	-5259.898115680042	40.0	-5258.605547332418	-1.292568347623941
44000	-5254.511797502202	41.0	-5254.131647852414	-0.38014964978785326
45000	-5258.597390233123	42.0	-5258.021188300097	-0.5762019330269872
46000	-5259.151718800832	43.0	-5256.011391384295	-3.1403274165371857
47000	-5257.0086261137085	44.0	-5256.8095972261835	-0.1990288875252078
48000	-5256.345719395151	45.0	-5256.151645439003	-0.1940739561479649
49000	-5258.469669552172	45.0	-5253.582104602991	-4.887564949179893
50000	-5258.515188515162	46.0	-5255.245025575032	-3.270162940129992
51000	-5257.1604986151115	47.0	-5254.165533589808	-2.9949650253041233
52000	-5260.305947368805	48.0	-5259.107060623507	-1.1988867452985152
53000	-5260.63866113361	49.0	-5258.404203108261	-2.234458025349405
54000	-5256.016810235085	50.0	-5254.651511322352	-1.3652989127331154
55000	-5259.329128868344	51.0	-5257.6535066428705	-1.6756222254734974
56000	-5259.01887751923	52.0	-5257.212609900759	-1.806267618470948
57000	-5258.8994926173655	53.0	-5258.832471756523	-0.06702086084287573
58000	-5259.076728152581	54.0	-5257.522671233512	-1.554056919069853
59000	-5257.6847952671715	54.0	-5257.178329075787	-0.5064661913849194
60000	-5262.375242084217	55.0	-5258.586878328958	-3.7883637552590406
61000	-5258.416608352836	56.0	-5255.733554575513	-2.6830537773233667
62000	-5256.204650457897	57.0	-5256.354370854535	0.14972039663828363
63000	-5257.666568148092	58.0	-5256.664399676237	-1.0021684718547832
64000	-5256.349490062628	59.0	-5257.286706196749	0.9372161341210297
65000	-5255.321064656015	60.0	-5256.382404801668	1.0613401456532539
66000	-5255.628369549931	61.0	-5257.1183725549845	1.4900030050525936
67000	-5254.763383577841	56.4	-5255.872016330316	1.1086327524756125
68000	-5255.236975821131	47.8	-5255.043532027034	-0.19344379409602785
69000	-5256.679280365151	42.3	-5256.9395589245705	0.2602785594201926
70000	-5258.068817557907	43.2	-5255.380717360094	-2.6881001978127754
71000	-5255.021793675668	39.9	-5254.981306051043	-0.04048762462436639
72000	-5255.075570775603	35.5	-5256.285804833572	1.2102340579688715
73000	-5254.944508406399	30.6	-5255.697859237844	0.7533508314449116
74000	-5257.896972102355	31.2	-5257.611079873655	-0.2858922286999238
75000	-5259.569489693099	35.0	-5258.039998874636	-1.5294908184630658
76000	-5255.3065134204935	32.6	-5254.863675928293	-0.44283749220103397
77000	-5254.736431448282	30.1	-5255.374513059639	0.6380816113565566
78000	-5253.59776320769	26.3	-5254.047800727723	0.45003752003320074
79000	-5256.821048715159	25.1	-5256.306241874189	-0.5148068409698763
80000	-5257.4384751753805	25.2	-5255.718430440601	-1.7200447347794787
81000	-5254.82016568155	23.3	-5254.270632044165	-0.5495336373846995
82000	-5256.409549827923	22.7	-5256.197016318898	-0.21253350902505486
83000	-5256.532938128868	22.3	-5256.304773208592	-0.22816492027611668
84000	-5256.1444661766045	21.8	-5256.2507429278985	0.10627675129361136
85000	-5259.1547184767705	23.2	-5258.605526042472	-0.549192434298228
86000	-5257.222769693583	23.3	-5255.803452265406	-1.4193174281771692
87000	-5259.2859170495585	24.8	-5257.5704772108065	-1.7154398387521677
88000	-5255.148739377768	24.3	-5256.4203323494685	1.2715929717008112
89000	-5256.319833280555	23.9	-5256.355130307972	0.03529702741749374
90000	-5256.666660780143	23.9	-5256.892806729794	0.22614594965159174
91000	-5256.502019898952	23.8	-5257.558975350616	1.0569554516629416
92000	-5258.780333212469	24.6	-5256.470881953796	-2.3094512586717437
93000	-5257.234692323199	24.8	-5257.4961757778	0.2614834546012734
94000	-5257.3669706404935	25.1	-5257.8571973189355	0.4902266784417244
95000	-5256.637760826379	25.3	-5256.705572333896	0.06781150751726095
96000	-5259.510458053106	26.2	-5257.625322467824	-1.8851355852823817
97000	-5261.92748299058	22.1	-5261.451398975302	-0.47608401527752897
98000	-5256.79859652177	28.4	-5256.290622839309	-0.5079736824605883
99000	-5254.438061261532	21.7	-5254.949352998629	0.5112917370971302
100000	-5254.695372873129	21.1	-5255.010568890546	0.3151960174170738
101000	-5257.664570836964	21.4	-5256.94016859729	-0.7244022396745786
102000	-5255.480888532465	21.0	-5254.825200545503	-0.6556879869611097
103000	-5259.124840274376	21.9	-5253.781928696238	-5.342911578137896
104000	-5255.619402055847	21.7	-5255.5914510699595	-0.027950985887321478
105000	-5263.022528807615	25.0	-5261.672633041942	-1.349895765673265
106000	-5256.348253324916	25.2	-5255.295064098209	-1.0531892267076706
107000	-5259.7250491865525	25.8	-5259.89183072938	0.16678154282685487
108000	-5256.282747313494	26.1	-5255.072863407893	-1.2098839056010493
109000	-5255.969681453991	25.7	-5256.032700349725	0.06301889573396813
110000	-5257.829383146853	26.0	-5256.800776542628	-1.0286066042246191
111000	-5259.670589939866	36.6	-5254.7024272903	-4.968162649565994
112000	-5256.032547294086	37.4	-5255.323148998666	-0.7093982954205635
113000	-5254.781177094838	27.5	-5255.843008916194	1.0618318213552091
114000	-5256.246495474071	27.7	-5256.425994082961	0.1794986088899595
115000	-5257.445026998303	28.0	-5256.475596525022	-0.9694304732798493
116000	-5254.55975679623	39.5	-5254.573944144157	0.014187347927074212
117000	-5256.6103298299595	39.5	-5254.346906605645	-2.263423224314184
118000	-5257.920420494692	40.1	-5257.775065839036	-0.14535465565592132
119000	-5257.974423644821	40.7	-5255.122378823204	-2.8520448216178993
120000	-5256.644666492397	40.8	-5256.776911091923	0.13224459952529144
121000	-5257.148506989148	41.0	-5256.848971459098	-0.2995355300502771
122000	-5257.294270727523	41.2	-5256.218465542957	-1.0758051845655303
123000	-5256.3118402798655	41.0	-5257.561168932629	1.2493286527635772
124000	-5254.063508268075	30.6	-5254.105396708893	0.041888440817809514
125000	-5256.077040031214	30.3	-5254.8804506753	-1.196589355913833
126000	-5255.354181046749	29.6	-5255.5329720751715	0.17879102842265415
127000	-5255.84322046126	29.1	-5256.3028191793155	0.4595987180554941
128000	-5259.53316019279	30.8	-5259.548567337239	0.015407144448232213
129000	-5257.846250559994	30.5	-5257.754366600462	-0.09188395953162165
130000	-5257.657742180309	30.9	-5257.533610504517	-0.12413167579153472
131000	-5255.401315515119	30.3	-5256.057779114259	0.6564635991401306
132000	-5255.0409641027745	29.7	-5256.081680434768	1.0407163319928414
133000	-5257.785892367993	30.1	-5257.123473695355	-0.6624186726383208
134000	-5259.300624450275	31.5	-5257.1261273109585	-2.1744971393166574
135000	-5261.8961595578785	44.7	-5259.565076542608	-2.3310830152700186
136000	-5257.940863223171	45.1	-5258.105166498532	0.16430327536127654
137000	-5255.366534185121	46.2	-5253.822832723263	-1.5437014618579594
138000	-5258.9854936970905	46.4	-5258.861271552674	-0.12422214441626123
139000	-5257.572507506058	45.8	-5257.348591744065	-0.2239157619936712
140000	-5257.818217751136	46.1	-5255.753408932247	-2.064808818888719
141000	-5257.540236307452	46.4	-5257.664666511419	0.12443020396701598
142000	-5254.7566643843	36.2	-5255.250092939704	0.49342855540399144
143000	-5258.4625095390575	48.2	-5258.424291174132	-0.03821836492561026
144000	-5256.683593769339	48.9	-5257.141047152069	0.45745338273099945
145000	-5259.919289940542	37.4	-5257.89576090208	-2.0235290384612648
146000	-5257.1572431236455	37.7	-5256.187161627725	-0.970081495920576
147000	-5255.2632120218195	50.2	-5256.37039034957	1.1071783277502927
148000	-5257.012555957373	50.6	-5257.690412887809	0.6778569304357034
149000	-5256.835787119672	37.4	-5257.226245829378	0.3904587097056207
150000	-5256.35923832432	37.8	-5255.17573015325	-1.1835081710703417
151000	-5255.028523690202	38.8	-5254.12047800771	-0.9080456824919224
152000	-5255.09276576118	39.5	-5255.99298461899	0.9002188578097292
153000	-5257.4079378384795	39.7	-5256.8558363359125	-0.5521015025672966
154000	-5256.325137937556	39.7	-5255.675156642517	-0.6499812950383375
155000	-5255.153269240882	39.4	-5255.993283943638	0.8400147027556533
156000	-5256.376793182475	39.3	-5256.095918468975	-0.2808747135002092
157000	-5256.460425234508	47.2	-5254.430463063644	-2.0299621708632065
158000	-5258.587325465185	48.4	-5257.539237550187	-1.0480879149984994
159000	-5260.389463273471	50.5	-5260.124984584878	-0.26447868859266654
160000	-5261.269429787704	53.4	-5260.637475364484	-0.6319544232202865
161000	-5258.782951486047	54.1	-5257.426184923537	-1.3567665625097662
162000	-5257.062475343485	54.5	-5254.422972350211	-2.6395029932735667
163000	-5258.973836634542	54.6	-5257.574888591214	-1.3989480433278194
164000	-5257.529164273308	55.0	-5256.853503510668	-0.6756607626406491
165000	-5259.33794697083	54.7	-5257.717106261851	-1.6208407089786327
166000	-5256.727323015919	55.7	-5255.20809343075	-1.5192295851695987
167000	-5256.803112433299	56.6	-5256.080977320458	-0.7221351128411695
168000	-5258.07777552447	56.5	-5256.560043538097	-1.5177319863733492
169000	-5258.857548772869	57.9	-5258.060657058937	-0.7968917139325904
170000	-5258.751113929721	57.4	-5257.052544917201	-1.6985690125199557
171000	-5254.870192190332	59.6	-5255.464314345411	0.5941221550796193
172000	-5256.706419964616	60.2	-5256.804516243897	0.09809627928055686
173000	-5256.799295834295	60.7	-5256.921853364758	0.12255753046357754
174000	-5257.712208865205	61.1	-5256.857854130799	-0.8543547344060158
175000	-5255.733230830849	61.8	-5257.291953887058	1.5587230562097614
176000	-5254.8155777736065	61.9	-5256.541841670094	1.726263896487744
177000	-5252.264000572513	61.9	-5254.866604389876	2.6026038173622728
178000	-5256.503238693181	61.7	-5259.382606356505	2.879367663324481
179000	-5254.443785222165	57.0	-5255.318477853096	0.8746926309305116
180000	-5254.8698788132115	55.3	-5255.917111494833	1.0472326816220598
181000	-5253.57513911825	52.3	-5255.621148662454	2.046009544204272
182000	-5259.709226357182	55.6	-5260.959801875981	1.2505755187984529
183000	-5256.383088922557	55.1	-5257.596863637709	1.2137747151519103
184000	-5259.841784650802	58.4	-5259.101288273798	-0.7404963770037649
185000	-5256.287209307807	57.8	-5254.9514281578395	-1.3357811499670267
186000	-5254.035471921778	55.9	-5253.086084031307	-0.9493878904703159
187000	-5260.430214443061	59.6	-5258.534164408318	-1.8960500347430835
188000	-5256.1830821130925	59.5	-5256.126281050096	-0.05680106299709209
189000	-5257.088474259246	60.0	-5256.811228695524	-0.27724556372210685
190000	-5255.775159685589	60.0	-5256.794054526402	1.0188948408129284
191000	-5255.801842818104	60.2	-5255.563316097115	-0.23852672098902805
192000	-5255.50901969437	60.6	-5256.719818736197	1.2107990418272174
193000	-5258.053801944942	61.2	-5258.605024248211	0.5512223032682415
194000	-5257.227136339237	61.5	-5257.353273332848	0.12613699361126374
195000	-5257.117766207365	61.8	-5257.141379159232	0.02361295186685375
196000	-5255.258094411398	61.7	-5255.444414466358	0.18632005495994552
197000	-5255.956641406342	61.8	-5255.125671578865	-0.8309698274772286
198000	-5257.003252920888	62.0	-5257.137904159872	0.13465123898385556
199000	-5257.18368549	70.4	-5258.021343360673	0.8376578706727669
200000	-5256.149713333058	70.5	-5256.14176856251	-0.007944770547382518
201000	-5255.6717067407	70.5	-5255.273062227381	-0.398644513318948
202000	-5255.138556579046	70.1	-5255.5356686211235	0.39711204207753337
203000	-5258.13441342989	71.0	-5256.355853538513	-1.7785598913769491
204000	-5257.784180797138	71.5	-5256.837477574122	-0.9467032230158041
205000	-5257.900677333421	72.2	-5259.484810422177	1.5841330887562466
206000	-5253.6459571842715	72.6	-5256.1431255187845	2.4971683345127036
