"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-6225.11396519651,6.05257090722107,0.00000000162270662979316,9.4403888321351
"2","GTR","relaxed_log_normal","yule",-6229.24418485635,6.68800457155493,2.60920620838478e-11,5.63179800800508
"3","GTR","strict","birth_death",-6239.64003319346,7.73232930704257,7.97349701002921e-16,7.08340355537841
"4","GTR","strict","yule",-6227.31246698038,5.35754662428702,0.00000000018007060236048,9.12628239300295
"5","HKY","relaxed_log_normal","birth_death",-6228.21935879544,6.20060610703758,7.27084198541964e-11,7.93828963290592
"6","HKY","relaxed_log_normal","yule",-6215.47193185545,4.96893717387307,0.0000249874469381615,7.11077359881349
"7","HKY","strict","birth_death",-6211.18863106824,4.65659066389167,0.0018110722705027,6.49934705319592
"8","HKY","strict","yule",-6231.17456890999,6.28773230861749,3.7857615914421e-12,7.19925896155235
"9","JC69","relaxed_log_normal","birth_death",-6214.71732618898,4.86703244641523,0.000053142619995213,5.97069785571877
"10","JC69","relaxed_log_normal","yule",-6204.87669977659,3.13515475806947,0.99809691035888,3.91769408070885
"11","JC69","strict","birth_death",-6216.55029479015,3.82483270677296,0.00000849952807690679,6.66517681125364
"12","TN93","relaxed_log_normal","birth_death",-6219.12222647366,5.34548963450588,0.000000649260639032391,8.93495436918053
"13","TN93","relaxed_log_normal","yule",-6217.13540629466,4.75781282108155,0.00000473460895456696,7.44568861987946
"14","TN93","strict","birth_death",-6233.45818347152,6.05950749804366,3.85826504093345e-13,9.11256276622033
"15","TN93","strict","yule",-6224.90478209469,5.20153630317695,0.0000000020002628882238,5.78297645710235
