"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-5336.40725088618,5.29133299624929,1.07727639261859e-11,10.8318406045945
"2","GTR","relaxed_log_normal","yule",-5331.67314230929,4.93475188258012,0.00000000122553120668567,7.11615192845982
"3","GTR","strict","birth_death",-5343.09617542797,5.85568262005406,1.34080038032647e-14,10.2433985303362
"4","GTR","strict","yule",-5353.42486930664,7.00411935637323,4.38196967460671e-19,9.98310724874963
"5","HKY","relaxed_log_normal","birth_death",-5335.09808421699,5.86383220057664,3.98924769858455e-11,16.7523424572801
"6","HKY","relaxed_log_normal","yule",-5333.56695336745,5.36251143523903,0.000000000184438967432595,11.1021586160357
"7","HKY","strict","birth_death",-5336.97000047352,6.59764187671726,6.1366040501905e-12,4.21897952268903
"8","HKY","strict","yule",-5335.24311384377,6.05658330488422,3.45068595779644e-11,10.3302487047347
"9","JC69","relaxed_log_normal","birth_death",-5311.21081397816,3.21118963419148,0.944062301459787,4.20056761574173
"10","JC69","relaxed_log_normal","yule",-5315.69375044163,4.54332364224297,0.0106680756522748,3.82300036294656
"11","JC69","strict","birth_death",-5314.24837439012,4.14086824571478,0.0452694199985896,5.84507927425956
"12","TN93","relaxed_log_normal","birth_death",-5337.3600373366,5.78197110282595,4.15467680127779e-12,10.6065961954991
"13","TN93","relaxed_log_normal","yule",-5326.58769793576,5.34424227304419,0.000000198109272869888,6.30193482937296
"14","TN93","strict","birth_death",-5330.84586946111,5.71825575477004,0.00000000280287937300561,5.69560780478163
"15","TN93","strict","yule",-5332.62782435166,5.66029796827623,0.000000000471749264296391,6.62913196551982
