#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:alignment_twin" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:alignment_twin" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:alignment_twin" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:alignment_twin" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:alignment_twin" name="distribution" x="@BDBirthRate.t:alignment_twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:alignment_twin" name="distribution" x="@BDDeathRate.t:alignment_twin">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:alignment_twin" name="distribution">
#            <parameter id="ucldStdev.c:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin" id="treeLikelihood.alignment_twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin">
#            <siteModel id="SiteModel.s:alignment_twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:alignment_twin" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:alignment_twin" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:alignment_twin">
#                <LogNormal S="@ucldStdev.c:alignment_twin" id="LogNormalDistributionModel.c:alignment_twin" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:alignment_twin" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:alignment_twin" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate
0	-8120.847169654768	-8121.307653818823	0.4604841640555614	-8121.307653818823	0.4423001473067933	0.1	1.0233491326632758	0.010511888144299823	0.10203232423737496	-0.3588799810652406	1.0	0.5
1000	-5301.009348980933	-5298.60357827907	-2.405770701863807	-5298.60357827907	1.3065297172220598	0.3006053636610341	0.8515130752807402	0.04453458791608858	0.22671031475502476	-2.1931232143855555	0.7766312398472076	0.7788564241392527
2000	-5298.699845451252	-5296.460755308703	-2.2390901425500087	-5296.460755308703	0.9755185078983719	0.4550076481630514	1.1098219191914356	0.17714102141323104	0.42165311507837866	-1.4312992313834505	1.5416520946936059	0.5322779189345554
3000	-5307.684797344264	-5303.3634308799155	-4.3213664643479435	-5303.3634308799155	1.2296028183526615	0.4094513312484917	0.8295612330652494	0.14645458091177474	0.414956577485881	-3.681434596390305	0.8513378159636843	0.9112299716039937
4000	-5304.529209882889	-5299.962636072362	-4.566573810526359	-5299.962636072362	1.1982244694331097	0.23690628009969875	0.9464657727623433	0.05887815232221359	0.2588623726717051	-4.6303582698537245	1.5046253939040692	0.8920373821867059
5000	-5298.770805386539	-5295.654228551881	-3.1165768346582334	-5295.654228551881	0.951181908179972	0.6228218330483353	1.0588801288029692	0.14368131584922464	0.4372052241027899	-1.7248258817469502	1.058936321825614	0.6063448425876498
6000	-5302.113682806665	-5297.336038688445	-4.777644118219833	-5297.336038688445	1.1366496495131717	0.6781243820608636	0.8875828650071933	0.06880223402951441	0.32172773742549615	-3.2019178526575063	2.346690926084456	0.1906088739797956
7000	-5306.081431820664	-5302.330063339024	-3.7513684816405086	-5302.330063339024	1.1123221062549953	0.553021219424034	0.8443340853617507	0.1652825297604654	0.5355480170029998	-2.5971145366249817	1.4175463800339658	0.3262663216217714
8000	-5299.269703870626	-5296.351425329376	-2.9182785412497463	-5296.351425329376	1.261486033299987	0.28167993955071113	0.9435394053414659	0.05513003751597539	0.27338593875688266	-2.7851253879808864	1.3178741391803164	0.263706381224238
9000	-5300.935779652009	-5296.704816450922	-4.230963201086195	-5296.704816450922	1.758688622324998	0.3466117811208214	0.6789299678110714	0.050209026634194076	0.282055837603592	-3.832284325502994	0.9482619323000184	0.43138059430166575
10000	-5304.806109793291	-5300.325506463375	-4.480603329916734	-5300.325506463375	1.996914062477777	0.3027800256007323	0.853958453798851	0.11194798455964625	0.35673183663275493	-4.258942848821215	0.40605509774494963	0.9580463495850253
11000	-5299.987092736535	-5297.271590346015	-2.7155023905195406	-5297.271590346015	0.9977998425489043	0.27609113684571523	1.1273833634374222	0.09019021741550229	0.288884328262369	-2.6062100617570687	0.2364010782393508	0.7955875389382384
12000	-5305.255037128192	-5301.100571469624	-4.154465658568623	-5301.100571469624	1.9243087290412022	0.1357168177391829	0.9798628790565882	0.01811741306083198	0.1276331926053327	-4.7396994970202	0.32220608782704735	0.5669716850717997
13000	-5299.319272415283	-5298.568521602817	-0.7507508124659301	-5298.568521602817	1.0961281616751437	0.06715188481969787	1.0342040361459732	0.00135493637408236	0.03598666547928962	-1.8394646590240085	1.1725865035150593	0.371071222133235
14000	-5300.004560532264	-5298.801590424779	-1.2029701074853205	-5298.801590424779	1.0760021549249217	0.10336354958394227	0.9856593786321778	0.008479211285601569	0.09238825784916763	-1.9982958006136045	1.8841093520602625	0.39446504578531055
