Sample	posterior	ESS(posterior)	likelihood	prior
0	-7841.6233823472585	N	-7831.212995311276	-10.410387035981923
1000	-5328.579143031765	2.0	-5327.0531779610255	-1.525965070739673
2000	-5329.695827901427	3.0	-5327.790403922587	-1.9054239788403482
3000	-5329.36226784578	4.0	-5328.258725207352	-1.1035426384277267
4000	-5333.12687815013	5.0	-5331.187846482601	-1.939031667529164
5000	-5330.434120411229	6.0	-5328.534505533714	-1.899614877514752
6000	-5333.462245012736	7.0	-5330.83602419148	-2.6262208212565836
7000	-5328.355935563848	8.0	-5326.748421722222	-1.6075138416263668
8000	-5330.575460133922	9.0	-5328.760115955931	-1.8153441779915842
9000	-5330.722116077219	7.8	-5329.23856165739	-1.4835544198283444
10000	-5328.734546021511	8.9	-5327.105678670902	-1.6288673506090818
11000	-5331.472116441351	11.0	-5329.22152211899	-2.250594322361266
12000	-5331.8582676314245	12.0	-5330.145133489523	-1.7131341419016284
13000	-5335.446517349019	9.9	-5332.833484090832	-2.613033258186965
14000	-5329.659622388287	13.6	-5328.263627060179	-1.3959953281084925
15000	-5328.742372041879	15.0	-5327.528371153749	-1.2140008881310078
16000	-5328.067929524738	14.7	-5326.830256704688	-1.2376728200508307
17000	-5329.2305749356	13.3	-5327.814227178184	-1.4163477574158434
18000	-5336.128426034169	18.0	-5332.417412310038	-3.711013724130341
19000	-5330.33657983603	18.0	-5328.773358916841	-1.5632209191892836
20000	-5334.859457298394	19.0	-5332.880340277804	-1.9791170205895312
21000	-5330.583977992161	20.0	-5328.3157307414795	-2.268247250680827
22000	-5331.556328877268	21.0	-5329.4011224080305	-2.1552064692374033
23000	-5330.130896146275	22.0	-5327.1036064742775	-3.0272896719974387
24000	-5332.449678109494	23.0	-5330.722711776938	-1.7269663325563962
25000	-5331.0710848589415	24.0	-5329.639820710448	-1.4312641484939923
26000	-5329.6009997638275	25.0	-5327.763663677747	-1.837336086080139
27000	-5329.5516472129975	26.0	-5327.505203716691	-2.046443496307268
28000	-5332.339006927719	27.0	-5329.510729250562	-2.828277677157188
29000	-5330.370165165613	27.0	-5327.035419386647	-3.3347457789659254
30000	-5331.723755558066	28.0	-5330.378539785106	-1.3452157729596186
31000	-5328.581326908415	29.0	-5327.536427045999	-1.044899862416174
32000	-5330.683020381071	30.0	-5327.935028970273	-2.747991410798182
33000	-5332.69487456017	31.0	-5331.563086276577	-1.1317882835925541
34000	-5329.804148124071	32.0	-5327.701501642158	-2.102646481912403
35000	-5329.303447036953	33.0	-5327.959554133976	-1.3438929029768696
36000	-5332.06243009225	34.0	-5330.23871226392	-1.8237178283293458
37000	-5330.456234904318	35.0	-5328.8355385788955	-1.6206963254222382
38000	-5332.029883144545	36.0	-5328.1621827408435	-3.8677004037021034
39000	-5329.462580494013	36.0	-5327.749907836579	-1.712672657433918
40000	-5332.80413340516	37.0	-5329.799514327156	-3.0046190780037962
41000	-5332.722962776278	38.0	-5329.681773947485	-3.041188828793036
42000	-5328.857153703013	39.0	-5327.19690227637	-1.660251426643419
43000	-5330.304058241186	40.0	-5328.623954755371	-1.6801034858142256
44000	-5327.994664743714	41.0	-5326.446613898737	-1.5480508449762964
45000	-5331.727229432598	42.0	-5327.470351245088	-4.256878187509964
46000	-5328.856595608144	43.0	-5327.7534107046595	-1.1031849034844607
47000	-5329.675136689116	44.0	-5327.810629592083	-1.8645070970327007
48000	-5330.0606543481035	45.0	-5329.224712012923	-0.8359423351804778
49000	-5329.533622629883	45.0	-5328.0902466508805	-1.443375979002746
50000	-5331.450496278673	46.0	-5329.786273783911	-1.6642224947617348
51000	-5333.064906231418	47.0	-5330.235550556869	-2.8293556745485793
52000	-5331.610977407577	48.0	-5327.552110867835	-4.058866539741463
53000	-5330.032975916465	49.0	-5328.380218037402	-1.652757879062789
54000	-5328.569834176973	50.0	-5326.97123516194	-1.5985990150326281
55000	-5331.449326629196	51.0	-5329.99863581448	-1.4506908147156699
56000	-5329.3184122421735	52.0	-5327.697151101209	-1.6212611409643198
