#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:alignment_twin" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:alignment_twin" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:alignment_twin" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:alignment_twin" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:alignment_twin" name="distribution" x="@BDBirthRate.t:alignment_twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:alignment_twin" name="distribution" x="@BDDeathRate.t:alignment_twin">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin" id="treeLikelihood.alignment_twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin">
#            <siteModel id="SiteModel.s:alignment_twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:alignment_twin" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:alignment_twin" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:alignment_twin" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	BirthDeath	BDBirthRate	BDDeathRate
0	-7843.665519141217	-7831.212995311276	-12.452523829941558	-7831.212995311276	3.5338720092411458	-12.452523829941558	1.0	0.5
1000	-5329.6668796329795	-5328.58468340963	-1.0821962233496616	-5328.58468340963	0.9031926638737872	-1.0821962233496616	1.3995039553493942	0.47235189742455697
2000	-5330.361461688888	-5327.989658456829	-2.3718032320595395	-5327.989658456829	1.0157653872751093	-2.3718032320595395	2.3439122534046444	0.591055096223366
3000	-5331.071375499246	-5328.580336302705	-2.4910391965405703	-5328.580336302705	0.8300703735718367	-2.4910391965405703	3.545822096035973	0.4681867816296487
4000	-5332.4243945682065	-5329.59276518486	-2.8316293833470425	-5329.59276518486	0.9428704924132485	-2.8316293833470425	3.6392703679854375	0.1665864850402139
5000	-5330.03231003271	-5328.453910761043	-1.5783992716672839	-5328.453910761043	0.860403037283024	-1.5783992716672839	2.314766996141447	0.5698999458226242
6000	-5329.693342372223	-5328.844096589435	-0.8492457827879973	-5328.844096589435	0.8230656486073779	-0.8492457827879973	1.8228148494812466	0.42363542693434975
7000	-5331.983240915825	-5329.877323750605	-2.1059171652204873	-5329.877323750605	1.1098482130186214	-2.1059171652204873	1.0357999741849444	0.35221770393571494
8000	-5330.298981888316	-5327.831347687334	-2.467634200982199	-5327.831347687334	0.9160671391783545	-2.467634200982199	0.8678109860813941	0.1643333048287123
9000	-5332.334020498137	-5329.257748290018	-3.0762722081192417	-5329.257748290018	0.8825166924932139	-3.0762722081192417	0.555974447172036	0.3155591604369223
10000	-5330.521501439994	-5329.541789003653	-0.9797124363407843	-5329.541789003653	0.8462943289139112	-0.9797124363407843	1.6521855552325317	0.6744247484929751
11000	-5328.963733064357	-5327.539823872419	-1.423909191938331	-5327.539823872419	0.9510461591188383	-1.423909191938331	1.1868693779717814	0.40933778982290686
12000	-5329.709843676437	-5328.173592378094	-1.536251298342549	-5328.173592378094	0.8556173357755735	-1.536251298342549	2.7598484164679697	0.31420925821164963
13000	-5329.913074921564	-5327.940024089119	-1.9730508324445668	-5327.940024089119	0.9799940006082364	-1.9730508324445668	2.267650958230831	0.4676717251375337
14000	-5333.623172309955	-5331.388061425215	-2.2351108847408874	-5331.388061425215	1.040846669058177	-2.2351108847408874	1.8148783657050644	0.6528674849691376
15000	-5329.830622744083	-5328.427666253254	-1.4029564908282985	-5328.427666253254	0.998030574278729	-1.4029564908282985	0.5102290163660134	0.7753010701274237
16000	-5332.763299347027	-5327.17487019507	-5.588429151957134	-5327.17487019507	0.9319944655307338	-5.588429151957134	2.463146469714719	0.9101202292390812
17000	-5330.438919994066	-5328.52400802569	-1.914911968376131	-5328.52400802569	0.8747730354805833	-1.914911968376131	1.9255586902020296	0.8063470798686734
18000	-5328.642732713771	-5326.479750746363	-2.1629819674081836	-5326.479750746363	0.9389485166297271	-2.1629819674081836	3.086238350659391	0.25576692646774524
19000	-5329.38233194928	-5328.3084102136245	-1.0739217356562762	-5328.3084102136245	0.8737839552596203	-1.0739217356562762	1.939662718183891	0.3930673517757748
20000	-5329.7174877712305	-5328.9083811477485	-0.809106623481715	-5328.9083811477485	0.8023741219841026	-0.809106623481715	0.7168969275749715	0.7178795827228796
21000	-5331.372684480533	-5329.409380049986	-1.9633044305476544	-5329.409380049986	0.9125317287270911	-1.9633044305476544	2.9494777431672183	0.22602926656985095
22000	-5331.2368617113125	-5329.518953632404	-1.717908078907973	-5329.518953632404	0.9133309953479821	-1.717908078907973	1.0865050973716133	0.26893123927283835
23000	-5327.997692797448	-5326.579709015703	-1.4179837817442995	-5326.579709015703	0.9267842806601043	-1.4179837817442995	2.1120574166492987	0.14115311274574852
24000	-5329.149459539716	-5327.976755384911	-1.172704154805229	-5327.976755384911	0.8828793128222409	-1.172704154805229	1.1029331112967344	0.48860957543856204
25000	-5330.799146472706	-5328.867818399909	-1.9313280727960986	-5328.867818399909	0.8918696188348181	-1.9313280727960986	1.8028247897944003	0.7541534441593101
26000	-5336.715232113273	-5330.812636340124	-5.90259577314859	-5330.812636340124	1.0508534481259884	-5.90259577314859	3.36980940418115	0.8219401244927316
27000	-5327.71666890559	-5326.697953269592	-1.01871563599829	-5326.697953269592	0.8627679137828723	-1.01871563599829	1.7311044430266018	0.2710806516708412
28000	-5328.101246510298	-5327.082453965082	-1.0187925452158073	-5327.082453965082	0.8544507518104494	-1.0187925452158073	1.8675671061550092	0.4752969933587432
29000	-5330.721429334772	-5329.377260176901	-1.3441691578721056	-5329.377260176901	0.9683866281094866	-1.3441691578721056	1.5357006836664875	0.4871299966556829
30000	-5330.404790341338	-5328.653256000465	-1.751534340873457	-5328.653256000465	0.9934973020753883	-1.751534340873457	1.5512434981510699	0.7609312235667315
31000	-5332.17076969413	-5330.27721607399	-1.8935536201407572	-5330.27721607399	0.8954976591119838	-1.8935536201407572	2.787435309747255	0.5802565040584663
32000	-5330.976811560587	-5329.697163175394	-1.2796483851927951	-5329.697163175394	0.976673558352985	-1.2796483851927951	1.263747604045304	0.5422798839973597
33000	-5328.89682038656	-5327.404797803857	-1.492022582702908	-5327.404797803857	0.883379577373755	-1.492022582702908	0.5755359198319137	0.665445737871016
34000	-5329.181707728935	-5327.029511323394	-2.1521964055412934	-5327.029511323394	0.874864483412552	-2.1521964055412934	1.9342726587095815	0.808701571061988
35000	-5329.9714223291885	-5328.62417079103	-1.3472515381577925	-5328.62417079103	0.9283526910375748	-1.3472515381577925	1.5515624315036294	0.3466776290523807
36000	-5331.257232530519	-5329.904316118115	-1.3529164124034756	-5329.904316118115	0.7810108417081906	-1.3529164124034756	1.3819850970879635	0.8596768784534591
37000	-5328.109380112316	-5326.850385633617	-1.2589944786989293	-5326.850385633617	0.903273499628749	-1.2589944786989293	1.6532718723295086	0.6730388461937762
38000	-5328.078626952545	-5326.592424201257	-1.4862027512877898	-5326.592424201257	0.9417163547813409	-1.4862027512877898	2.2312322488725247	0.07564286824064605
39000	-5333.6849764192675	-5330.717899965898	-2.96707645336913	-5330.717899965898	0.9915055578980607	-2.96707645336913	3.0889723177913795	0.41693753628119057
40000	-5328.159521647542	-5327.022024449451	-1.1374971980901334	-5327.022024449451	0.9296299915965419	-1.1374971980901334	1.5370483540302875	0.5808272895627549
41000	-5331.050435437121	-5329.858927480685	-1.1915079564358266	-5329.858927480685	0.8703432599154893	-1.1915079564358266	1.5921998403128874	0.7046367334130009
42000	-5329.829614294164	-5328.49350144328	-1.3361128508830342	-5328.49350144328	0.9692643597203828	-1.3361128508830342	1.623621856934284	0.3485330789378184
43000	-5329.295130632277	-5328.268677076271	-1.026453556005389	-5328.268677076271	0.8624282792077111	-1.026453556005389	1.863184085832654	0.23342915354499247
44000	-5329.205075693778	-5327.551751410047	-1.6533242837309654	-5327.551751410047	0.9087344774007751	-1.6533242837309654	2.6006503693824974	0.17353963506970788
45000	-5330.294540076661	-5327.929042438625	-2.365497638035506	-5327.929042438625	0.8550701808683578	-2.365497638035506	0.9100904354196988	0.08763709454048717
46000	-5329.86837520482	-5328.855196850992	-1.0131783538285697	-5328.855196850992	0.8644784320248047	-1.0131783538285697	1.0832427341336441	0.5551875998083584
47000	-5330.817101145337	-5328.223307058737	-2.593794086599993	-5328.223307058737	0.8990699189344561	-2.593794086599993	2.838929002446483	0.6284369291277595
48000	-5331.371655744729	-5328.221243105645	-3.150412639083808	-5328.221243105645	0.9167244284931557	-3.150412639083808	3.3920837734883538	0.6090567444663877
49000	-5328.809601545912	-5327.051138870636	-1.7584626752762371	-5327.051138870636	0.9725183917360997	-1.7584626752762371	0.9489315867029234	0.3960976673744995
50000	-5328.984370618837	-5327.154616914959	-1.8297537038780094	-5327.154616914959	0.8989846592143752	-1.8297537038780094	1.1698832804195658	0.10730913999445502
51000	-5332.0894577972595	-5328.308258037445	-3.7811997598145295	-5328.308258037445	0.9866654619670517	-3.7811997598145295	4.056498170310956	0.25041078472536127
52000	-5327.879854039751	-5327.023042220983	-0.8568118187673689	-5327.023042220983	0.8446209032560585	-0.8568118187673689	1.304866514349274	0.6402782057826611
53000	-5327.769743794125	-5326.434584071429	-1.3351597226967302	-5326.434584071429	0.9446575288337863	-1.3351597226967302	1.1846649854016031	0.4746034217099733
54000	-5329.003840901347	-5328.075625138055	-0.9282157632914236	-5328.075625138055	0.8646459578011269	-0.9282157632914236	0.9856259673785186	0.6172769147306154
55000	-5335.706086252849	-5332.681528027202	-3.0245582256465844	-5332.681528027202	0.9758304946100071	-3.0245582256465844	0.38910941617732475	0.5752195351780762
56000	-5333.604281284088	-5332.626247613946	-0.9780336701412129	-5332.626247613946	0.8807932117815666	-0.9780336701412129	1.6311912364495351	0.5426643934525899
57000	-5331.517483629163	-5329.766038739499	-1.7514448896635963	-5329.766038739499	1.061249144198868	-1.7514448896635963	0.9202744140562963	0.5441378491227573
58000	-5331.128923870668	-5329.8091671820775	-1.319756688589937	-5329.8091671820775	0.8794454333761313	-1.319756688589937	2.3967168927671505	0.20779480855827917
59000	-5332.299524449709	-5330.092253411916	-2.207271037792385	-5330.092253411916	0.8978776727582873	-2.207271037792385	2.229181675815855	0.7258037661025393
60000	-5328.979033257216	-5327.9185129776	-1.0605202796158424	-5327.9185129776	0.893733423055202	-1.0605202796158424	1.235114372201422	0.712081180158704
61000	-5329.735499140592	-5328.032992753315	-1.7025063872771455	-5328.032992753315	0.9711295695373394	-1.7025063872771455	1.5844770150529013	0.04104140944021597
62000	-5328.804937043162	-5328.048106625837	-0.7568304173245874	-5328.048106625837	0.8279761721186445	-0.7568304173245874	0.9335958339488134	0.8416603131279654
63000	-5330.715772964028	-5328.933244305873	-1.7825286581548285	-5328.933244305873	0.9351059875822135	-1.7825286581548285	2.387047019479192	0.5306894796315045
64000	-5332.330484726312	-5329.671403899016	-2.659080827295713	-5329.671403899016	0.8313828499800574	-2.659080827295713	0.45081673499637637	0.5271173508577912
65000	-5328.5743558244985	-5326.936938905205	-1.6374169192932233	-5326.936938905205	0.8945436202325403	-1.6374169192932233	0.18568493572063824	0.897703691060493
66000	-5332.862813205388	-5330.494388146559	-2.3684250588292137	-5330.494388146559	0.9573034780300789	-2.3684250588292137	1.2795276782081928	0.8718332268814595
67000	-5328.747663245629	-5327.3782058320985	-1.3694574135303514	-5327.3782058320985	0.9172689658205444	-1.3694574135303514	2.087958096685111	0.06703474481435366
68000	-5331.559956335225	-5329.209741978688	-2.3502143565374007	-5329.209741978688	0.9778391622142855	-2.3502143565374007	1.8809000002603251	0.8024367863905919
69000	-5329.787072115747	-5328.933196734155	-0.8538753815915798	-5328.933196734155	0.8558201740993611	-0.8538753815915798	1.2625115059530256	0.6565208679625049
70000	-5329.698548842344	-5328.006720144832	-1.6918286975127477	-5328.006720144832	0.97395392046872	-1.6918286975127477	0.3907330957208009	0.7732719826994972
71000	-5328.1073700753	-5326.919628217795	-1.1877418575051566	-5326.919628217795	0.8946645920024573	-1.1877418575051566	1.9835986242291515	0.4855349952103632
72000	-5331.418274253231	-5327.672729374787	-3.745544878443962	-5327.672729374787	0.8263010987160114	-3.745544878443962	0.11265828607537386	0.8426106299737208
73000	-5329.337463793194	-5327.881218823189	-1.4562449700055993	-5327.881218823189	0.9401341732862397	-1.4562449700055993	1.9146884871521708	0.1555587185201471
74000	-5330.883438748581	-5327.224685342516	-3.6587534060652818	-5327.224685342516	1.0108051599161765	-3.6587534060652818	4.035769010338804	0.013105844480758012
75000	-5328.74830043467	-5327.137663286614	-1.6106371480567507	-5327.137663286614	0.8625204465784613	-1.6106371480567507	0.7454501230540241	0.5225019158286864
76000	-5331.2948810448215	-5330.260044829136	-1.034836215685481	-5330.260044829136	0.8235631136159207	-1.034836215685481	2.10753550501073	0.007327715010040363
77000	-5330.81697569987	-5328.559772174928	-2.2572035249421276	-5328.559772174928	0.8200409427867648	-2.2572035249421276	3.6547951073788716	0.49320813964163457
78000	-5328.354555293283	-5326.923018184758	-1.4315371085245645	-5326.923018184758	0.9173610293421878	-1.4315371085245645	2.2511192013217647	0.21091496318108197
79000	-5331.378354612053	-5330.0224614214085	-1.35589319064457	-5330.0224614214085	0.8483712161341038	-1.35589319064457	1.4331377652806099	0.10424939125048652
80000	-5332.81389505332	-5330.733692378814	-2.0802026745058697	-5330.733692378814	1.0119734600042203	-2.0802026745058697	2.6689509679419463	0.23607738981203158
81000	-5328.7027894002385	-5327.047656514582	-1.655132885656267	-5327.047656514582	0.9269954171030155	-1.655132885656267	1.4847128086868209	0.026765012163181445
82000	-5329.067640821698	-5327.645117781839	-1.4225230398583726	-5327.645117781839	0.9825555645042567	-1.4225230398583726	1.6007929823494191	0.5612290161637629
83000	-5330.953688682504	-5329.005992942388	-1.94769574011689	-5329.005992942388	0.8214032473802582	-1.94769574011689	2.61491193056577	0.7256260411805621
84000	-5329.32674881122	-5327.758820358629	-1.5679284525901749	-5327.758820358629	0.9106625896781546	-1.5679284525901749	2.644846668281538	0.26967009489434873
85000	-5330.7730693060885	-5329.500293918431	-1.2727753876568193	-5329.500293918431	0.8682841525778413	-1.2727753876568193	1.327400701571131	0.7556671692571685
86000	-5328.25185284299	-5327.014094206064	-1.2377586369260332	-5327.014094206064	0.8835869299489492	-1.2377586369260332	1.424665027682715	0.2586808336821296
