"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-5354.11349636937,4.95114645205751,0.00000690589019067594,3.89541212749686
"2","GTR","relaxed_log_normal","yule",-5364.50391418622,5.44790799950481,0.000000000212186889247009,14.4628691138338
"3","GTR","strict","birth_death",-5359.08084433963,5.59464266675919,0.0000000480759478331379,7.40628041511196
"4","GTR","strict","yule",-5382.7426490016,6.5190498271343,2.54528640996673e-18,13.4375515678966
"5","HKY","relaxed_log_normal","birth_death",-5357.65880701355,5.40530767680198,0.000000199301615503023,7.02908167632037
"6","HKY","relaxed_log_normal","yule",-5348.89523074097,4.79163469520455,0.00127492206046169,4.35856665372176
"7","HKY","strict","birth_death",-5358.42727126122,5.46110030150186,0.0000000924210794681014,5.70092670765008
"8","HKY","strict","yule",-5361.43236960429,5.05745830025409,0.00000000457797491629743,8.23773005658102
"9","JC69","relaxed_log_normal","birth_death",-5343.5152975187,4.2822431597434,0.276668010672696,7.25457035750317
"10","JC69","relaxed_log_normal","yule",-5350.86765432914,4.5301866763931,0.000177366238427427,5.69251955201501
"11","JC69","strict","birth_death",-5342.58260305523,4.16885780815495,0.703109565195371,5.93315982516629
"12","TN93","relaxed_log_normal","birth_death",-5346.20628677712,3.63183893693404,0.0187619148926774,7.32991954031362
"13","TN93","relaxed_log_normal","yule",-5356.08387365811,6.34232238251049,0.000000962710447023204,6.90775879824047
"14","TN93","strict","birth_death",-5360.90745259162,5.86555216392863,0.00000000773823600274819,9.52077846124329
"15","TN93","strict","yule",-5367.32073065508,5.93054566776035,1.26879277501136e-11,6.41649057975514
