"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-6250.90782024858,7.27077214329139,1.72839907000282e-17,6.3569640805952
"2","GTR","relaxed_log_normal","yule",-6228.76583302858,5.29089750434935,0.0000000714145809193587,11.2454794751951
"3","GTR","strict","birth_death",-6242.21049846722,5.80326474164605,1.03476774067743e-13,9.11605361348127
"4","GTR","strict","yule",-6236.71952560543,5.78927464148403,2.50923938209449e-11,9.41995936628401
"5","HKY","relaxed_log_normal","birth_death",-6226.58803661032,5.06084970664168,0.000000630364662514364,5.32528206898819
"6","HKY","relaxed_log_normal","yule",-6228.67305134918,4.99802889745608,0.0000000783576609406783,10.5457374313732
"7","HKY","strict","birth_death",-6234.94385975369,5.69014300197187,0.000000000148150791554759,10.3002714782654
"8","HKY","strict","yule",-6226.20741553878,5.06218167439063,0.000000922345196216527,7.1619922511781
"9","JC69","relaxed_log_normal","birth_death",-6218.91350118891,4.00438155460914,0.00135706373151523,6.287141283208
"10","JC69","relaxed_log_normal","yule",-6222.17378908471,5.50125403242649,0.0000520805067433582,4.56817859141774
"11","JC69","strict","birth_death",-6212.31249849681,3.91027540438052,0.998571778756664,4.8070089114279
"12","TN93","relaxed_log_normal","birth_death",-6223.27166346798,5.4320595081474,0.0000173729838041677,5.4964058008287
"13","TN93","relaxed_log_normal","yule",-6232.73854651053,5.32597260925704,0.00000000134418594048961,13.1160515531421
"14","TN93","strict","birth_death",-6237.38330087869,5.36648317222018,1.29201678780857e-11,14.2176281955768
"15","TN93","strict","yule",-6237.77643534529,5.78067125460468,8.72031207181639e-12,7.68523997369316
