"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-5295.21067697661,5.7039890896422,3.47539409846412e-11,9.08133581945078
"2","GTR","relaxed_log_normal","yule",-5299.16231131606,7.67683597149934,6.68084000406693e-13,10.4728826409776
"3","GTR","strict","birth_death",-5322.07394545557,7.48963529499561,7.48918903907322e-23,12.7448066966674
"4","GTR","strict","yule",-5302.9699400792,6.19894589298082,1.48319724537777e-14,8.99104043251397
"5","HKY","relaxed_log_normal","birth_death",-5280.62748094668,4.69400438119214,0.0000748868604458369,7.43182123755517
"6","HKY","relaxed_log_normal","yule",-5296.5285886982,6.00719597808221,9.30341236308182e-12,8.55813564653449
"7","HKY","strict","birth_death",-5300.47382908941,6.68381008706781,1.79989072621367e-13,11.0449535907824
"8","HKY","strict","yule",-5288.40541287687,5.23639283394014,0.0000000313684244425475,10.0334458564976
"9","JC69","relaxed_log_normal","birth_death",-5274.62156181778,4.28951474283023,0.0303908719066109,6.76622306164348
"10","JC69","relaxed_log_normal","yule",-5271.88322731914,4.23692098497902,0.469879742873011,5.98308392835818
"11","JC69","strict","birth_death",-5276.7882087926,4.49105015451189,0.00348161171223789,4.12278997428622
"12","TN93","relaxed_log_normal","birth_death",-5271.82877983432,3.92950660271796,0.496172813598372,5.55400336277367
"13","TN93","relaxed_log_normal","yule",-5288.35864283865,5.63245794456777,0.0000000328703762490926,7.80959895467401
"14","TN93","strict","birth_death",-5289.68803669062,5.16220407161748,0.00000000869873821355183,7.68747691078831
"15","TN93","strict","yule",-5294.55631636693,6.29017983206714,6.68635238756456e-11,7.38781967646698
