#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment_twin" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment_twin" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:alignment_twin" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment_twin" name="distribution" x="@birthRate.t:alignment_twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="kappa1Prior.s:alignment_twin" name="distribution">
#            <parameter id="kappa1.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:alignment_twin" name="distribution">
#            <parameter id="kappa2.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin" id="treeLikelihood.alignment_twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin">
#            <siteModel id="SiteModel.s:alignment_twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:alignment_twin" kappa1="@kappa1.s:alignment_twin" kappa2="@kappa2.s:alignment_twin" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:alignment_twin" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment_twin" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:alignment_twin" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:alignment_twin" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	YuleModel	birthRate
2912000	-5281.100804446722	-5274.654141792559	-6.44666265416217	-5274.654141792559	1.3579163525942208	1.0837689316704717	0.9962170802867573	0.23471656856892406	0.24470969662715872	0.25310921972040357	0.2674645150835131	-3.4928273907080465	2.2715331544100805
2913000	-5277.422250884515	-5272.3172776065485	-5.104973277966698	-5272.3172776065485	1.0967420892976636	0.9957058935103767	0.9962170802867573	0.23471656856892406	0.24470969662715872	0.25310921972040357	0.2674645150835131	-2.183712226611071	1.6359328484832978
2914000	-5279.366770145525	-5273.195371642572	-6.171398502953	-5273.195371642572	1.2797500650513953	0.9957058935103767	0.9793296942130456	0.23471656856892406	0.24470969662715872	0.25310921972040357	0.2674645150835131	-3.2561573041109195	0.9548225073346852
2915000	-5281.40329493048	-5274.824470940988	-6.57882398949193	-5274.824470940988	1.0420489038978304	0.9957058935103767	0.9793296942130456	0.23471656856892406	0.24470969662715872	0.25310921972040357	0.2674645150835131	-3.6635827906498495	3.919224260810348
2916000	-5278.445754496145	-5272.902244596415	-5.543509899730733	-5272.902244596415	1.0263873530025251	1.0580600616142497	1.4333470571834943	0.23471656856892406	0.24470969662715872	0.2636207075222902	0.25695302728162644	-2.426929860416417	2.8510668806170942
2917000	-5280.833188455711	-5274.640066914103	-6.193121541607596	-5274.640066914103	1.3596012750211925	1.0580600616142497	1.4333470571834943	0.23423270684467665	0.24470969662715872	0.2636207075222902	0.25743688900587386	-3.07654150229328	1.7000019207443875
2918000	-5279.263233412845	-5273.185853222177	-6.077380190668071	-5273.185853222177	1.1444998747574178	1.0580600616142497	1.2403463462441173	0.23423270684467665	0.24470969662715872	0.2636207075222902	0.25743688900587386	-3.0394929811751217	0.9377625347738509
2919000	-5278.164770376312	-5273.054276385208	-5.110493991104102	-5273.054276385208	1.0140144810612512	1.0580600616142497	1.2403463462441173	0.23423270684467665	0.25511581072513884	0.2576073570692168	0.2530441253609672	-2.0726067816111526	1.3519792318680726
2920000	-5278.2429687377435	-5272.67905186735	-5.563916870394085	-5272.67905186735	1.1328361942758003	0.9635487377009243	1.288533732606401	0.23423270684467665	0.25511581072513884	0.2576073570692168	0.2530441253609672	-2.540852585167878	2.4279238869784594
2921000	-5280.860397941491	-5275.809040380933	-5.051357560558355	-5275.809040380933	1.1005681400970047	0.929267798252248	0.9427771903807898	0.23423270684467665	0.25511581072513884	0.2576073570692168	0.2530441253609672	-2.171982331305442	2.159971747228768
2922000	-5279.44754430673	-5274.411410983391	-5.036133323339192	-5274.411410983391	1.0522881422086354	0.929267798252248	0.9427771903807898	0.23423270684467665	0.25511581072513884	0.2576073570692168	0.2530441253609672	-2.15675809408628	1.351094334160366
2923000	-5278.674460624161	-5273.3307868727015	-5.343673751459371	-5273.3307868727015	1.0587496285217657	0.929267798252248	0.9427771903807898	0.23423270684467665	0.25511581072513884	0.2576073570692168	0.2530441253609672	-2.464298522206459	1.1332571636941957
2924000	-5284.372893208665	-5277.346560952777	-7.026332255888409	-5277.346560952777	1.6666742389152336	0.929267798252248	0.9427771903807898	0.23423270684467665	0.25511581072513884	0.2576073570692168	0.2530441253609672	-4.146957026635498	1.7736350723114733
2925000	-5281.6315844832825	-5276.709126542723	-4.922457940558644	-5276.709126542723	0.99528776812355	0.929267798252248	0.9427771903807898	0.22980185012784624	0.25954666744196925	0.2576073570692168	0.2530441253609672	-2.0430827113057317	1.3254427926069254
2926000	-5280.959935651069	-5274.295644916276	-6.664290734793566	-5274.295644916276	1.1587031726622705	0.929267798252248	1.2264843405723602	0.22980185012784624	0.25954666744196925	0.2576073570692168	0.2530441253609672	-3.677981895352925	3.2917909424348486
2927000	-5284.712823029362	-5279.355291913114	-5.357531116247389	-5279.355291913114	1.1099224062672781	0.929267798252248	1.5593212157160024	0.22980185012784624	0.25954666744196925	0.2576073570692168	0.2530441253609672	-2.2349689075306483	1.7841759118215212
2928000	-5285.804044134609	-5279.486403162846	-6.317640971763433	-5279.486403162846	1.0136305969413621	1.28441200785438	1.5593212157160024	0.22980185012784624	0.25954666744196925	0.2612914183663074	0.24936006406387656	-3.0602352649593536	3.375902820239995
2929000	-5294.1256615518705	-5288.4889920187225	-5.636669533148082	-5288.4889920187225	1.1947703377443224	0.8698212810826779	1.5593212157160024	0.22980185012784624	0.25954666744196925	0.2612914183663074	0.24936006406387656	-2.5334043167211036	1.409228305934706
2930000	-5282.563441617096	-5276.686971429979	-5.8764701871169205	-5276.686971429979	1.1321181396960067	1.2898024971321551	1.5593212157160024	0.22980185012784624	0.25954666744196925	0.2612914183663074	0.24936006406387656	-2.6168802634929307	1.1570914055130295
2931000	-5281.030087307882	-5276.120693602174	-4.909393705708739	-5276.120693602174	0.975993350746068	1.1021818962982575	1.5593212157160024	0.2561752545296945	0.2330120665404081	0.2612914183663074	0.24952126056358945	-1.7240905124929222	1.6712522284449671
2932000	-5284.271337892068	-5277.763413710352	-6.507924181715632	-5277.763413710352	1.220751783244548	1.0730935157878283	0.8490996697136758	0.22457037131195148	0.2646169497581511	0.2612914183663074	0.24952126056358945	-3.6070968287062426	0.7952605906197917
2933000	-5283.386660237114	-5277.34409390163	-6.042566335483885	-5277.34409390163	1.017607806866453	1.0730935157878283	1.2952686322193565	0.22457037131195148	0.2646169497581511	0.2612914183663074	0.24952126056358945	-2.976855467061763	3.423160352360111
2934000	-5283.805266226423	-5278.425091361462	-5.3801748649601695	-5278.425091361462	1.088033878262249	1.0730935157878283	1.2952686322193565	0.22457037131195148	0.2390379309826766	0.2612914183663074	0.27510027933906395	-2.3144639965380485	1.4103563961864984
2935000	-5280.509530590037	-5275.267263224323	-5.242267365714161	-5275.267263224323	1.079181065398882	1.0730935157878283	1.1279084475832042	0.22457037131195148	0.23524333247776527	0.2612914183663074	0.27889487784397526	-2.24314676845772	1.3764364430943006
2936000	-5280.931563839722	-5273.704589220556	-7.2269746191660245	-5273.704589220556	1.0601683698927136	1.0730935157878283	1.060878271601861	0.22457037131195148	0.23524333247776527	0.2721294027112715	0.2680568934990112	-4.253428935818388	4.172139498083169
2937000	-5281.762561480545	-5276.222828228234	-5.539733252311156	-5276.222828228234	1.197058335975929	1.0730935157878283	1.060878271601861	0.22457037131195148	0.23524333247776527	0.2721294027112715	0.2680568934990112	-2.5661875689635183	2.106336206171715
2938000	-5280.428558461778	-5274.957066661497	-5.47149180028123	-5274.957066661497	1.213089124302571	1.0730935157878283	1.060878271601861	0.22457037131195148	0.23524333247776527	0.2721294027112715	0.2680568934990112	-2.4979461169335924	1.7013546121568626
2939000	-5281.592977915655	-5275.902814347224	-5.690163568430658	-5275.902814347224	0.9468677078580818	1.0730935157878283	1.060878271601861	0.22457037131195148	0.23524333247776527	0.2721294027112715	0.2680568934990112	-2.7166178850830205	3.7083117413631403
2940000	-5280.476253718698	-5274.541643770441	-5.9346099482576475	-5274.541643770441	1.2820462993316184	0.9861054214866584	1.060878271601861	0.22457037131195148	0.23524333247776527	0.2721294027112715	0.2680568934990112	-2.9930277002723904	2.101446906799565
2941000	-5281.975265393135	-5276.10318791558	-5.87207747755431	-5276.10318791558	1.1684370468909344	0.9348238059903157	1.1975113227179004	0.22457037131195148	0.23524333247776527	0.2721294027112715	0.2680568934990112	-2.89543805781312	1.043821692880266
2942000	-5282.998303785871	-5276.6205626130595	-6.377741172811242	-5276.6205626130595	1.0220276508804351	1.3671847058395576	1.364170019963508	0.22457037131195148	0.23524333247776527	0.2721294027112715	0.2680568934990112	-3.167027836678864	3.5564653685353673
2943000	-5284.6743078564205	-5280.072642345255	-4.601665511164931	-5280.072642345255	0.9164361384464473	1.3671847058395576	1.364170019963508	0.22457037131195148	0.23524333247776527	0.2721294027112715	0.2680568934990112	-1.3909521750325533	2.259534303272834
2944000	-5286.204845828284	-5279.950915159164	-6.2539306691202325	-5279.950915159164	1.1732033097166996	0.8000393562703823	1.364170019963508	0.22694819086522527	0.23524333247776527	0.2697515831579977	0.2680568934990112	-3.2514966257720417	2.9844719243223286
2945000	-5281.147112882821	-5274.258552133996	-6.8885607488247675	-5274.258552133996	1.1406709912916237	1.0424280398231813	1.119504967948539	0.22694819086522527	0.23524333247776527	0.2697515831579977	0.2680568934990112	-3.9041680514206325	3.4920974832120346
2946000	-5279.909993688979	-5274.856776929263	-5.053216759715699	-5274.856776929263	1.0906007574448886	1.0424280398231813	1.119504967948539	0.22694819086522527	0.23524333247776527	0.2697515831579977	0.2680568934990112	-2.068824062311564	1.9958395889296225
2947000	-5281.280479000677	-5274.617022468114	-6.663456532562851	-5274.617022468114	1.0990466048981278	1.0424280398231813	1.119504967948539	0.22694819086522527	0.23524333247776527	0.2697515831579977	0.2680568934990112	-3.679063835158715	0.7215929767735793
2948000	-5281.9791585373905	-5275.9061277121145	-6.0730308252757865	-5275.9061277121145	1.1330827987002665	1.0424280398231813	0.9569025736014498	0.24287475417489732	0.23524333247776527	0.2538250198483256	0.2680568934990112	-3.148593482390067	2.9217018022814685
2949000	-5279.766531862246	-5273.67095001532	-6.095581846926047	-5273.67095001532	1.2477867006584642	1.05208844440432	1.0783388781982597	0.24287475417489732	0.23524333247776527	0.2538250198483256	0.2680568934990112	-3.1233406849923684	2.3642693265476016
2950000	-5280.311876050494	-5273.161776931377	-7.150099119117307	-5273.161776931377	1.1917115269402538	1.05208844440432	1.0783388781982597	0.24287475417489732	0.23524333247776527	0.2538250198483256	0.2680568934990112	-4.177857957183628	3.389248525172474
2951000	-5279.562654019267	-5273.55834638273	-6.004307636537199	-5273.55834638273	1.1947558799368905	1.05208844440432	1.0783388781982597	0.24595889375136407	0.23524333247776527	0.2538250198483256	0.26497275392254444	-3.0320664746035204	0.9858390772061207
2952000	-5280.4900781585075	-5275.167728918402	-5.322349240106048	-5275.167728918402	0.9572138355645105	1.05208844440432	1.0783388781982597	0.2292255765603785	0.25805356238895516	0.2538250198483256	0.2588958412023401	-2.350108078172369	1.067755214729202
2953000	-5282.987569581078	-5274.989367256262	-7.998202324815967	-5274.989367256262	0.9771876822476828	1.05208844440432	1.2167525486946937	0.2292255765603785	0.25805356238895516	0.2538250198483256	0.2588958412023401	-4.971990143750261	4.996335686128627
2954000	-5281.806365063417	-5276.122698988717	-5.6836660746995875	-5276.122698988717	1.1081618865709952	1.05208844440432	1.2167525486946937	0.2292255765603785	0.25805356238895516	0.2538250198483256	0.2588958412023401	-2.6574538936338827	2.461614635393447
2955000	-5278.34338924188	-5273.262351784072	-5.081037457807842	-5273.262351784072	1.0009645136448297	1.142413572445195	1.2167525486946937	0.2292255765603785	0.24483297746418736	0.2670456047730934	0.2588958412023401	-2.02032590121591	1.3481068685598439
2956000	-5280.446642181695	-5275.271660830083	-5.174981351611385	-5275.271660830083	1.0478239083540648	1.142413572445195	1.2167525486946937	0.2292255765603785	0.24483297746418736	0.2670456047730934	0.2588958412023401	-2.114269795019454	1.9723853310813695
2957000	-5285.943554217987	-5279.181873606215	-6.761680611772292	-5279.181873606215	1.368932816209856	1.142413572445195	1.2167525486946937	0.23562101504419547	0.26552240121422455	0.2463561810230562	0.25250040271852314	-3.7009690551803605	0.8463709176863032
2958000	-5284.302231734741	-5277.789283515799	-6.512948218942373	-5277.789283515799	1.4795934322229827	1.142413572445195	1.2167525486946937	0.23562101504419547	0.26552240121422455	0.253259894126212	0.2455966896153673	-3.452236662350442	1.1522128296187952
2959000	-5282.594104615065	-5276.5051079760915	-6.0889966389732155	-5276.5051079760915	0.9801272475558934	1.142413572445195	1.2167525486946937	0.23562101504419547	0.26552240121422455	0.253259894126212	0.2455966896153673	-3.0282850823812852	3.7768526203960024
2960000	-5281.068635467525	-5275.794573862639	-5.274061604886846	-5275.794573862639	1.1055901085117912	1.142413572445195	1.2167525486946937	0.23562101504419547	0.26552240121422455	0.253259894126212	0.2455966896153673	-2.2133500482949153	1.9012722355893503
2961000	-5282.344877502448	-5276.293986079047	-6.05089142340127	-5276.293986079047	1.1113518438826475	1.142413572445195	1.2167525486946937	0.23441854281883465	0.26672487343958534	0.253259894126212	0.2455966896153673	-2.9901798668093384	2.937519462677786
2962000	-5289.094373393671	-5284.6688928847425	-4.425480508928187	-5284.6688928847425	0.8790282971544457	1.142413572445195	1.2167525486946937	0.23441854281883465	0.26672487343958534	0.253259894126212	0.2455966896153673	-1.3647689523362558	2.0218783475334714
2963000	-5280.974580396821	-5275.658311825289	-5.316268571531447	-5275.658311825289	1.0350174359779944	1.142413572445195	1.2167525486946937	0.23441854281883465	0.26672487343958534	0.253259894126212	0.2455966896153673	-2.2555570149395154	1.2334647622466592
2964000	-5280.922180702224	-5275.859446574729	-5.062734127495312	-5275.859446574729	0.9778170756787778	1.142413572445195	1.2167525486946937	0.23441854281883465	0.26672487343958534	0.253259894126212	0.2455966896153673	-2.0020225709033808	1.3460306307615453
2965000	-5283.68583407676	-5277.749647607564	-5.936186469196089	-5277.749647607564	1.0003167634247976	1.142413572445195	1.2167525486946937	0.23441854281883465	0.26672487343958534	0.253259894126212	0.2455966896153673	-2.875474912604159	0.9145409489500899
2966000	-5283.2752096845525	-5277.917595874652	-5.357613809900926	-5277.917595874652	0.9684235353316699	1.142413572445195	1.2167525486946937	0.23441854281883465	0.26672487343958534	0.26298583784947727	0.23587074589210202	-2.296902253308995	3.0300548076562808
2967000	-5284.423985369579	-5278.168999472808	-6.254985896771055	-5278.168999472808	1.3545810510858947	1.142413572445195	1.2167525486946937	0.25183815680205146	0.24930525945636853	0.26298583784947727	0.23587074589210202	-3.194274340179124	2.00304046178239
2968000	-5281.3113349255955	-5275.2487980235655	-6.062536902030057	-5275.2487980235655	1.0693359168881902	1.142413572445195	1.385306644700078	0.25183815680205146	0.24930525945636853	0.26187949392832016	0.23697708981325913	-2.933444813608646	3.16803673339445
2969000	-5279.776348453619	-5274.734948226339	-5.041400227279712	-5274.734948226339	1.029283745505268	1.142413572445195	1.2686496334691966	0.25183815680205146	0.24930525945636853	0.26187949392832016	0.23697708981325913	-1.9598498041767853	1.5186487525672143
2970000	-5280.551392995473	-5275.420380318699	-5.131012676773992	-5275.420380318699	0.9900267079087356	1.142413572445195	1.2686496334691966	0.25183815680205146	0.24930525945636853	0.26187949392832016	0.23697708981325913	-2.0494622536710656	2.619630674347316
2971000	-5278.974432849444	-5273.662617966259	-5.311814883185315	-5273.662617966259	1.142217785123868	1.0449215784221393	1.2686496334691966	0.25183815680205146	0.24930525945636853	0.26187949392832016	0.23697708981325913	-2.2674317398578427	1.6754570247640463
2972000	-5282.855623739736	-5275.904191855793	-6.951431883943175	-5275.904191855793	1.1833571106877558	1.0449215784221393	1.2686496334691966	0.2599309445156188	0.24121247174280117	0.26187949392832016	0.23697708981325913	-3.9070487406157026	3.3129613400384477
2973000	-5281.53316145764	-5276.42895639291	-5.104205064729871	-5276.42895639291	1.06236467759242	1.0449215784221393	1.2686496334691966	0.2599309445156188	0.23789498995325187	0.24240637133963594	0.2597676941914927	-2.0598219214023983	1.6421074385638894
2974000	-5280.659162824984	-5275.601600849996	-5.0575619749883405	-5275.601600849996	0.9812545833398861	1.0449215784221393	1.2686496334691966	0.2538256965410616	0.23789498995325187	0.24240637133963594	0.26587294216604995	-2.013178831660868	2.7762426474619613
2975000	-5280.2154351103645	-5275.173189279391	-5.042245830972788	-5275.173189279391	1.0457128691721236	1.0449215784221393	1.0960424179077228	0.2538256965410616	0.23789498995325187	0.24240637133963594	0.26587294216604995	-2.065939406016284	2.2652687253193236
2976000	-5283.4188114733315	-5276.572989543069	-6.84582193026294	-5276.572989543069	1.1901056616622996	1.0449215784221393	1.0960424179077228	0.2538256965410616	0.23789498995325187	0.27111543441068175	0.23716387909500414	-3.8695155053064365	3.1681706139746466
2977000	-5281.31406087771	-5276.261622396299	-5.052438481411458	-5276.261622396299	1.0066901074469283	1.0449215784221393	1.2836203767585141	0.2538256965410616	0.23789498995325187	0.27111543441068175	0.23716387909500414	-2.0020013930823386	1.3522077265708232
2978000	-5280.465976811188	-5275.197386938262	-5.268589872926207	-5275.197386938262	1.0931601228659633	1.146581240779909	1.2836203767585141	0.2538256965410616	0.24178222697308416	0.26722819739084946	0.23716387909500414	-2.179360028871901	2.2071271216956276
2979000	-5283.865150331557	-5278.552899101738	-5.312251229818969	-5278.552899101738	0.9964974406802102	1.146581240779909	1.2836203767585141	0.2548908634027698	0.23204505901916803	0.26722819739084946	0.24583588018721206	-2.223021385764662	2.834986675636964
2980000	-5280.064606224643	-5273.735442513621	-6.329163711022544	-5273.735442513621	1.0880740150246822	1.146581240779909	1.2836203767585141	0.2548908634027698	0.23646827354069277	0.2653025109122718	0.24333835214426494	-3.2399338669682383	3.3079398765729016
2981000	-5282.588967911844	-5277.199326085258	-5.389641826586192	-5277.199326085258	1.1208554440144611	1.146581240779909	1.2836203767585141	0.23327063055777608	0.23646827354069277	0.2869227437572655	0.24333835214426494	-2.300411982531885	2.07572801918879
2982000	-5281.283052189809	-5275.885043140594	-5.39800904921475	-5275.885043140594	1.1597440556136687	0.8970244636879842	1.2836203767585141	0.23402858797699816	0.26235622905173384	0.26103478824622445	0.24258039472504286	-2.3993517946434926	1.6920611897515754
2983000	-5282.098489730734	-5276.20580980122	-5.8926799295144745	-5276.20580980122	1.0923263932007092	0.9987834780799166	1.2836203767585141	0.23402858797699816	0.26235622905173384	0.26103478824622445	0.24258039472504286	-2.859117526458196	2.7926246042383496
2984000	-5282.963728399428	-5276.840046246993	-6.1236821524352765	-5276.840046246993	1.3589113189320732	1.1809607080712434	1.2836203767585141	0.23688350846165887	0.26235622905173384	0.26103478824622445	0.23972547424038215	-3.020951003529813	1.3544612433320116
2985000	-5283.724616889939	-5277.652593809205	-6.072023080733398	-5277.652593809205	1.304511976929824	1.1809607080712434	1.2037419787194563	0.23688350846165887	0.26235622905173384	0.26103478824622445	0.23972547424038215	-3.0013677318077265	1.1597914894765007
2986000	-5282.267424778129	-5277.053609533444	-5.213815244685487	-5277.053609533444	1.0061824852633183	1.1809607080712434	1.2037419787194563	0.23688350846165887	0.2640887879584053	0.26103478824622445	0.23799291533371073	-2.1431598957598155	2.642929083658602
2987000	-5282.945436277387	-5277.83347914246	-5.111957134926386	-5277.83347914246	1.0153507168458074	1.1809607080712434	1.2037419787194563	0.23688350846165887	0.2640887879584053	0.26103478824622445	0.23799291533371073	-2.041301786000714	1.4218121055696313
2988000	-5282.257863035638	-5276.87525703789	-5.382605997748609	-5276.87525703789	1.1294162614952334	1.3656410119581048	1.2037419787194563	0.233305636763906	0.2640887879584053	0.26103478824622445	0.2415707870314636	-2.2374220111556276	1.7175564850566207
2989000	-5281.578177938553	-5276.0004861156995	-5.577691822854132	-5276.0004861156995	1.0799817840010981	1.3656410119581048	1.2037419787194563	0.233305636763906	0.2618910715590204	0.26103478824622445	0.24376850343084844	-2.4325078362611503	2.4879027881870295
2990000	-5289.321252112941	-5281.398689708588	-7.9225624043531795	-5281.398689708588	1.1218743001874723	0.8249896681914805	1.0495844565212646	0.233305636763906	0.2618910715590204	0.257483932215174	0.24731935946189887	-5.037641458347499	4.407885345577952
2991000	-5284.060258601604	-5277.948614723193	-6.11164387841132	-5277.948614723193	1.0434694447994841	0.8249896681914805	1.0495844565212646	0.2633000928378812	0.23189661548504525	0.257483932215174	0.24731935946189887	-3.2267229324056386	3.5150387413581794
2992000	-5285.994247221239	-5280.642084222669	-5.352162998569573	-5280.642084222669	0.9729176365404724	0.7606068527703675	1.087772714641875	0.23353218974751616	0.23189661548504525	0.257483932215174	0.2770872625522639	-2.4699951176348223	1.071187525762459
2993000	-5281.848616401019	-5275.9032816891595	-5.945334711859447	-5275.9032816891595	1.2471030847817288	1.3106211111681223	1.3921364222121957	0.24815159519308727	0.2378915352267914	0.2617770158887712	0.25217985369134943	-2.746247663668262	1.333530293824394
2994000	-5280.808066593726	-5275.336549494206	-5.47151709951981	-5275.336549494206	1.134662077715337	1.162545711999221	1.3921364222121957	0.24780363490887042	0.2378915352267914	0.26838746862294277	0.2459173612413947	-2.3317458734163083	1.735049721716742
2995000	-5279.334429742695	-5273.571295756972	-5.7631339857227974	-5273.571295756972	1.1126312867837524	1.162545711999221	1.4603296829278534	0.24780363490887042	0.2378915352267914	0.26838746862294277	0.2459173612413947	-2.5952889186792194	2.625294495097462
2996000	-5279.086851948234	-5273.408333438174	-5.678518510059964	-5273.408333438174	1.1931458175233904	1.162545711999221	1.2132599621760394	0.24780363490887042	0.2378915352267914	0.26838746862294277	0.2459173612413947	-2.611325019907829	2.0254053903608273
2997000	-5279.686946112844	-5274.194966357741	-5.49197975510392	-5274.194966357741	1.1438107205659995	1.162545711999221	1.2132599621760394	0.24780363490887042	0.2378915352267914	0.26838746862294277	0.2459173612413947	-2.424786264951785	1.9692094607645847
2998000	-5277.961879449672	-5272.828872939207	-5.133006510464474	-5272.828872939207	1.0380281221169563	1.162545711999221	1.2132599621760394	0.24780363490887042	0.2378915352267914	0.26838746862294277	0.2459173612413947	-2.0658130203123393	1.472033866303548
2999000	-5278.724199585119	-5273.268780213358	-5.455419371761349	-5273.268780213358	1.0831095360179344	1.162545711999221	1.4306499357000422	0.24780363490887042	0.2378915352267914	0.26838746862294277	0.2459173612413947	-2.299807540363825	1.3519040915464486
3000000	-5281.238154066251	-5276.1041634399835	-5.133990626267094	-5276.1041634399835	1.0729457939289193	1.159454121920114	1.1356929234609916	0.24918667276457437	0.2378915352267914	0.26700443076723884	0.2459173612413947	-2.098571709601939	2.3854204333973485
3001000	-5282.686655536431	-5276.875720695939	-5.810934840492228	-5276.875720695939	1.237598738328051	1.159454121920114	1.1356929234609916	0.24918667276457437	0.2324018781276979	0.26700443076723884	0.25140701834048823	-2.775515923827074	2.246357837795916
3002000	-5281.686094060642	-5274.649322040982	-7.036772019660271	-5274.649322040982	1.070595568046081	1.159454121920114	1.1356929234609916	0.24918667276457437	0.2324018781276979	0.26700443076723884	0.25140701834048823	-4.0013531029951155	3.966293947483889
3003000	-5280.033274243122	-5275.365847486426	-4.667426756696111	-5275.365847486426	0.9415946698660241	1.143398580143659	1.1356929234609916	0.24918667276457437	0.2324018781276979	0.26700443076723884	0.25140701834048823	-1.638285905233761	1.6993166854298254
3004000	-5280.731533379731	-5275.710881685157	-5.020651694574787	-5275.710881685157	1.054327063683089	0.8154857167389974	1.1356929234609916	0.24918667276457437	0.23015591625648055	0.2692503926384562	0.25140701834048823	-2.105615320171485	2.2066730142910393
3005000	-5280.720791186229	-5275.777589698464	-4.94320148776455	-5275.777589698464	1.046084684907685	0.8215362946690937	0.9773673866282975	0.24918667276457437	0.23015591625648055	0.2692503926384562	0.25140701834048823	-2.0855135942236087	1.407828068827625
3006000	-5281.000581695609	-5274.961242261722	-6.0393394338871715	-5274.961242261722	1.0454903189032643	0.8215362946690937	0.9773673866282975	0.2379646242778773	0.23015591625648055	0.2692503926384562	0.26262906682718534	-3.1816515403462304	3.5337458971322273
3007000	-5279.8491374071455	-5275.176237197142	-4.672900210003745	-5275.176237197142	1.0085271914798537	0.8215362946690937	0.9773673866282975	0.2379646242778773	0.23015591625648055	0.2692503926384562	0.26262906682718534	-1.8152123164628047	1.6579083731713784
3008000	-5279.824621764272	-5274.637959558786	-5.186662205485658	-5274.637959558786	1.1073518498250343	0.842729413532261	0.9773673866282975	0.2379646242778773	0.22622899086044038	0.2692503926384562	0.2665559922232255	-2.3228019667929836	2.260032905434777
3009000	-5285.017921158486	-5276.012249598348	-9.00567156013857	-5276.012249598348	1.1763197433109194	0.8558676782512984	0.9773673866282975	0.2488449190487767	0.22622899086044038	0.25837009786755677	0.2665559922232255	-6.137859695573126	4.696547233514031
3010000	-5285.128140348275	-5279.1258055599865	-6.0023347882891	-5279.1258055599865	0.922967759162282	0.8558676782512984	0.9773673866282975	0.2488449190487767	0.22622899086044038	0.25837009786755677	0.2665559922232255	-3.1345229237236563	4.312944627257785
3011000	-5280.3097279775075	-5274.997415051462	-5.312312926045822	-5274.997415051462	0.9996021535981565	0.8558676782512984	0.9773673866282975	0.2488449190487767	0.22622899086044038	0.2695506515593293	0.255375438531453	-2.444501061480378	3.072331784818707
3012000	-5280.027753767817	-5274.880485667578	-5.147268100238587	-5274.880485667578	1.1136303052499839	0.8558676782512984	0.9773673866282975	0.2488449190487767	0.22622899086044038	0.2695506515593293	0.255375438531453	-2.2794562356731425	2.203901626336209
