Sample	posterior	ESS(posterior)	likelihood	prior
0	-8281.586481222419	N	-8273.791612344461	-7.794868877958134
1000	-5322.8279987269225	2.0	-5321.6273031426335	-1.2006955842888987
2000	-5324.393957306543	3.0	-5322.26843764058	-2.125519665962977
3000	-5324.289079087692	4.0	-5322.104431692209	-2.1846473954824703
4000	-5325.650665044018	5.0	-5323.13193636181	-2.518728682207791
5000	-5321.192478746732	6.0	-5319.378520892137	-1.8139578545948165
6000	-5323.287189891465	7.0	-5321.421039833796	-1.866150057668246
7000	-5322.477211493424	8.0	-5320.668646330637	-1.808565162787318
8000	-5321.716899202372	9.0	-5319.929241682316	-1.78765752005509
9000	-5326.1624378362185	9.0	-5323.553368588003	-2.609069248216074
10000	-5324.727480275997	10.0	-5322.154620135602	-2.5728601403948153
11000	-5323.390347690138	11.0	-5321.106133872074	-2.2842138180639218
12000	-5321.851890973773	12.0	-5319.929672155708	-1.9222188180651236
13000	-5328.216290528396	13.0	-5325.198539120891	-3.017751407505313
14000	-5327.156377269756	14.0	-5325.087993011091	-2.068384258664844
15000	-5323.036505226671	15.0	-5321.288003138382	-1.748502088289074
16000	-5326.7322241950915	16.0	-5325.988449166183	-0.7437750289084755
17000	-5322.609371333448	17.0	-5320.752812969031	-1.8565583644165258
18000	-5323.418700881076	18.0	-5319.924581030593	-3.4941198504832753
19000	-5322.476945414378	18.0	-5320.7470743173935	-1.7298710969842266
20000	-5322.189132621765	19.0	-5320.132266665734	-2.056865956030771
21000	-5324.425411711255	20.0	-5322.890380341425	-1.5350313698304476
22000	-5322.042578388697	21.0	-5320.514140616055	-1.5284377726420249
23000	-5323.9451095272425	22.0	-5322.310486948076	-1.6346225791664373
24000	-5322.032697654529	23.0	-5320.219091966417	-1.8136056881125113
25000	-5323.949031097552	24.0	-5322.278766366941	-1.6702647306101568
26000	-5322.240140828243	22.8	-5320.54201113157	-1.6981296966730253
27000	-5323.109118477046	22.7	-5321.183153489446	-1.925964987599178
28000	-5321.553990862458	20.3	-5319.899797058418	-1.654193804039655
29000	-5323.920432909451	20.6	-5321.395191700981	-2.525241208469989
30000	-5323.961808666739	21.9	-5322.502894847553	-1.4589138191863025
31000	-5322.92504828304	22.1	-5321.531933622781	-1.3931146602586257
32000	-5322.19265150025	21.8	-5320.748205346979	-1.4444461532704214
33000	-5324.458057128424	23.1	-5321.428046894541	-3.0300102338831243
34000	-5322.355380300384	23.6	-5321.012119427623	-1.3432608727613917
35000	-5322.525588239053	23.5	-5321.0053740155345	-1.5202142235182392
36000	-5321.4818054492425	22.6	-5319.916086080884	-1.565719368358276
37000	-5328.177430254012	35.0	-5326.490498542145	-1.6869317118659
38000	-5325.975853619701	36.0	-5322.94419832191	-3.0316552977906612
39000	-5320.84965584897	36.0	-5319.344103816567	-1.5055520324024592
40000	-5324.589053657623	37.0	-5322.369555738804	-2.2194979188184925
41000	-5322.532687988677	38.0	-5321.077529553991	-1.4551584346860684
42000	-5324.212370440506	39.0	-5322.314641188521	-1.897729251984542
43000	-5322.104851935839	40.0	-5320.7734659898215	-1.3313859460180688
44000	-5322.511931547075	41.0	-5321.3714536865145	-1.1404778605601296
45000	-5322.001488272119	42.0	-5319.690368012842	-2.311120259277426
46000	-5321.680166307624	43.0	-5320.294376440307	-1.3857898673164457
47000	-5321.4704867359615	44.0	-5319.639414151767	-1.8310725841943616
48000	-5321.292973710871	30.5	-5320.033524892872	-1.2594488179986452
