Sample	posterior	ESS(posterior)	likelihood	prior
0	-7783.414182320968	N	-7777.622767263533	-5.791415057435424
1000	-5259.420063536864	2.0	-5257.286006109443	-2.1340574274213204
2000	-5259.383770707539	3.0	-5257.073903581577	-2.3098671259619854
3000	-5263.08999618345	4.0	-5260.8604931044	-2.229503079050152
4000	-5258.3838717585895	5.0	-5256.798632838049	-1.5852389205399566
5000	-5257.821905276827	6.0	-5255.969771945936	-1.8521333308908128
6000	-5261.877538329347	7.0	-5259.575538580654	-2.301999748692998
7000	-5258.754355967231	8.0	-5256.9529233340545	-1.8014326331765238
8000	-5262.347796951791	9.0	-5260.85051001042	-1.497286941370828
9000	-5260.663944166951	9.0	-5258.9778474048335	-1.6860967621181375
10000	-5259.849986284242	10.0	-5256.934350861111	-2.915635423131137
11000	-5260.158485647083	11.0	-5258.069555392555	-2.088930254527259
12000	-5262.151976715597	12.0	-5259.014100064981	-3.1378766506162474
13000	-5260.189570693545	13.0	-5257.761201002942	-2.428369690602883
14000	-5259.483828503256	14.0	-5257.4235419666675	-2.0602865365882566
15000	-5258.237721870265	15.0	-5256.454606781494	-1.7831150887711953
16000	-5259.591900191752	16.0	-5256.5782099553935	-3.013690236358645
17000	-5260.622618616503	17.0	-5258.030471165071	-2.5921474514329885
18000	-5261.517217999153	18.0	-5258.175685008423	-3.341532990730453
19000	-5259.356308557025	18.0	-5257.262260664452	-2.0940478925735437
20000	-5259.657123017269	19.0	-5257.260903365671	-2.39621965159862
21000	-5261.60262931264	20.0	-5260.146423130998	-1.4562061816416452
22000	-5261.133204003344	21.0	-5258.39519914418	-2.7380048591638015
23000	-5264.185990043104	22.0	-5257.614412168173	-6.57157787493087
24000	-5261.018191711098	23.0	-5258.6072278543	-2.410963856798201
25000	-5263.427774741982	20.0	-5259.013514334459	-4.414260407522806
26000	-5260.813126127349	20.4	-5258.1769053347525	-2.636220792596715
27000	-5262.510323534313	13.2	-5259.239439819284	-3.2708837150297994
28000	-5261.236894903255	12.6	-5258.780433040249	-2.456461863006694
29000	-5258.49401674143	21.6	-5256.6504217628835	-1.8435949785459362
30000	-5263.910319368363	17.3	-5261.9017642923955	-2.0085550759673345
31000	-5260.054999511226	19.5	-5258.493464960128	-1.561534551098113
32000	-5261.1975870776205	19.8	-5258.504740492183	-2.6928465854374455
33000	-5258.497473873916	28.1	-5256.478170659324	-2.0193032145914014
34000	-5260.0606678361655	28.4	-5258.290691747574	-1.7699760885919837
35000	-5260.1375042306045	28.4	-5258.764770575816	-1.3727336547878775
36000	-5258.656597710012	24.9	-5256.6740428583025	-1.982554851709403
37000	-5259.84990552558	23.9	-5257.26296717659	-2.586938348989693
38000	-5259.729092061285	22.9	-5258.254249216462	-1.47484284482334
39000	-5260.9903444594	20.2	-5257.6100963825675	-3.380248076832613
40000	-5259.111791146835	19.3	-5257.142178454386	-1.9696126924482136
41000	-5260.952837592248	20.5	-5258.332857581007	-2.6199800112410037
