#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:alignment" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:alignment" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:alignment" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:alignment" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:alignment" name="distribution" x="@BDBirthRate.t:alignment">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:alignment" name="distribution" x="@BDDeathRate.t:alignment">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:alignment" name="distribution">
#            <parameter id="ucldStdev.c:alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment" id="treeLikelihood.alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment">
#            <siteModel id="SiteModel.s:alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:alignment" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:alignment" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:alignment">
#                <LogNormal S="@ucldStdev.c:alignment" id="LogNormalDistributionModel.c:alignment" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:alignment" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate
0	-9105.993051728214	-9098.466803946181	-7.52624778203285	-9098.466803946181	3.014449149014416	0.1	1.000589076717171	0.008035235988096202	0.08765623965772344	-8.345611927153652	1.0	0.5
1000	-6150.766272427426	-6145.935449905865	-4.830822521560797	-6145.935449905865	1.1156142343872648	0.42315811457865105	1.1775904632152592	0.10052983159796307	0.2912873133597651	-4.13983964161368	1.2275053152492326	0.8708430850038071
2000	-6152.912614515188	-6147.196133289078	-5.716481226110241	-6147.196133289078	0.9339255228640132	0.4229402427470045	1.2641938391918635	0.13032070839325427	0.34841024778500634	-5.026305948258963	1.9780193710018978	0.7869080260005019
3000	-6148.66724107079	-6144.749779055069	-3.917462015720846	-6144.749779055069	1.0819920446242373	0.501418989053895	0.9675623870274103	0.17655557263739116	0.397138288708824	-2.9434259817740793	1.1365048435064016	0.6990078828899545
4000	-6147.322764468373	-6144.771746754031	-2.5510177143425325	-6144.771746754031	0.8488276186166401	0.3268298164062472	1.137770771320686	0.10572456283501984	0.34888732727157146	-2.231193407543971	1.0621633223661626	0.5006269824697305
5000	-6148.840431829573	-6145.683960392828	-3.1564714367450755	-6145.683960392828	0.9938237691949009	0.32625685311383573	1.0265112947483617	0.026059991238107347	0.15794135496223385	-2.838955259251307	1.3015561506738988	0.638043754710091
6000	-6147.5099771857585	-6143.878207775063	-3.6317694106952896	-6143.878207775063	0.8219403606155614	0.4191692041598452	1.2895997586791723	0.16006331769367857	0.35796192940768057	-2.955591995751403	1.54957097181781	0.6920017470310041
7000	-6150.740441892812	-6148.787199278326	-1.9532426144858837	-6148.787199278326	1.1893574164461576	0.05946508292339577	0.98935699978536	0.0026049656399454637	0.051497489814639655	-3.118054013871775	0.5209170703093736	0.6613967395499983
8000	-6145.455424166745	-6143.683791280132	-1.7716328866129787	-6143.683791280132	1.0608406334807254	0.06499503009647147	1.0266005467767159	0.005028302149876827	0.06956837267152134	-2.8810247315007644	0.6615192259927726	0.5212658723998275
9000	-6147.311356663226	-6144.644976806796	-2.6663798564307144	-6144.644976806796	1.1540401390032653	0.17199638652648083	0.9570055988645235	0.018752777586952984	0.13296125219469193	-3.047546003267837	1.601349575972624	0.26575625267363456
10000	-6149.8979494348505	-6146.881438147425	-3.016511287425581	-6146.881438147425	1.2534570381259291	0.12409400134434376	0.9886835095647967	0.005775047959905757	0.07869385489394272	-3.6733994500926066	0.9180246585782621	0.057923243505692605
11000	-6155.669666686288	-6151.75276396232	-3.9169027239676306	-6151.75276396232	1.2721112678337296	0.12606601240179857	0.9991213012256704	0.008569818133938097	0.09237366457876557	-4.561368386730905	2.4678678842887347	0.08816966217372914
12000	-6149.900669067843	-6146.5983399003535	-3.302329167490337	-6146.5983399003535	1.0706760957946995	0.15292107514002604	0.982425121275249	0.01679850563405734	0.14042141958284934	-3.7875644836738607	2.375653669832673	0.3300572807335058
13000	-6147.697218331465	-6146.754250054797	-0.9429682766672878	-6146.754250054797	1.0875028706615248	0.017822909638692475	0.9969237918933394	3.098913961839302E-4	0.017701665647815508	-2.7715572279510026	0.9527898212710715	0.646616808471666
14000	-6148.2703891914625	-6145.8260273224805	-2.444361868982007	-6145.8260273224805	1.3672338099179686	0.06312672645824452	0.9876422457259817	0.003495334555046563	0.059898335426050185	-3.572074130516971	0.9851342410229732	0.6288331800376309
